#Cont nu	incident	atten	VAR4	VAR5	nu dr	inci dr
1.414000000000000e-1	2.366000000000000e-3	2.366000000000000e-3				
1.407000000000000e-1	2.373000000000000e-3	2.373000000000000e-3				
1.400000000000000e-1	2.380000000000000e-3	2.380000000000000e-3				
1.393000000000000e-1	2.388000000000000e-3	2.388000000000000e-3				
1.386000000000000e-1	2.395000000000000e-3	2.395000000000000e-3				
1.379000000000000e-1	2.402000000000000e-3	2.402000000000000e-3				
1.372000000000000e-1	2.409000000000000e-3	2.409000000000000e-3				
1.365000000000000e-1	2.417000000000000e-3	2.417000000000000e-3				
1.358000000000000e-1	2.424000000000000e-3	2.424000000000000e-3				
1.352000000000000e-1	2.432000000000000e-3	2.432000000000000e-3				
1.345000000000000e-1	2.439000000000000e-3	2.439000000000000e-3				
1.338000000000000e-1	2.446000000000000e-3	2.446000000000000e-3				
1.332000000000000e-1	2.454000000000000e-3	2.454000000000000e-3				
1.325000000000000e-1	2.461000000000000e-3	2.461000000000000e-3				
1.318000000000000e-1	2.469000000000000e-3	2.469000000000000e-3				
1.312000000000000e-1	2.476000000000000e-3	2.476000000000000e-3				
1.305000000000000e-1	2.473000000000000e-3	2.473000000000000e-3				
1.299000000000000e-1	2.461000000000000e-3	2.461000000000000e-3				
1.292000000000000e-1	2.449000000000000e-3	2.449000000000000e-3				
1.286000000000000e-1	2.436000000000000e-3	2.436000000000000e-3				
1.279000000000000e-1	2.424000000000000e-3	2.424000000000000e-3				
1.273000000000000e-1	2.412000000000000e-3	2.412000000000000e-3				
1.267000000000000e-1	2.400000000000000e-3	2.400000000000000e-3				
1.260000000000000e-1	2.388000000000000e-3	2.388000000000000e-3				
1.254000000000000e-1	2.376000000000000e-3	2.376000000000000e-3				
1.248000000000000e-1	2.364000000000000e-3	2.364000000000000e-3				
1.242000000000000e-1	2.353000000000000e-3	2.353000000000000e-3				
1.235000000000000e-1	2.341000000000000e-3	2.341000000000000e-3				
1.229000000000000e-1	2.329000000000000e-3	2.329000000000000e-3				
1.223000000000000e-1	2.318000000000000e-3	2.318000000000000e-3				
1.217000000000000e-1	2.306000000000000e-3	2.306000000000000e-3				
1.211000000000000e-1	2.295000000000000e-3	2.295000000000000e-3				
1.205000000000000e-1	2.283000000000000e-3	2.283000000000000e-3				
1.199000000000000e-1	2.272000000000000e-3	2.272000000000000e-3				
1.193000000000000e-1	2.260000000000000e-3	2.260000000000000e-3				
1.187000000000000e-1	2.249000000000000e-3	2.249000000000000e-3				
1.181000000000000e-1	2.238000000000000e-3	2.238000000000000e-3				
1.175000000000000e-1	2.227000000000000e-3	2.227000000000000e-3				
1.169000000000000e-1	2.216000000000000e-3	2.216000000000000e-3				
1.163000000000000e-1	2.205000000000000e-3	2.205000000000000e-3				
1.158000000000000e-1	2.194000000000000e-3	2.194000000000000e-3				
1.152000000000000e-1	2.183000000000000e-3	2.183000000000000e-3				
1.146000000000000e-1	2.172000000000000e-3	2.172000000000000e-3				
1.140000000000000e-1	2.161000000000000e-3	2.161000000000000e-3				
1.135000000000000e-1	2.150000000000000e-3	2.150000000000000e-3				
1.129000000000000e-1	2.139000000000000e-3	2.139000000000000e-3				
1.123000000000000e-1	2.129000000000000e-3	2.129000000000000e-3				
1.118000000000000e-1	2.118000000000000e-3	2.118000000000000e-3				
1.112000000000000e-1	2.099000000000000e-3	2.099000000000000e-3				
1.107000000000000e-1	2.061000000000000e-3	2.061000000000000e-3				
1.101000000000000e-1	2.023000000000000e-3	2.023000000000000e-3				
1.096000000000000e-1	1.985000000000000e-3	1.985000000000000e-3				
1.090000000000000e-1	1.948000000000000e-3	1.948000000000000e-3				
1.085000000000000e-1	1.912000000000000e-3	1.912000000000000e-3				
1.079000000000000e-1	1.877000000000000e-3	1.877000000000000e-3				
1.074000000000000e-1	1.842000000000000e-3	1.842000000000000e-3				
1.069000000000000e-1	1.808000000000000e-3	1.808000000000000e-3				
1.063000000000000e-1	1.775000000000000e-3	1.775000000000000e-3				
1.058000000000000e-1	1.742000000000000e-3	1.742000000000000e-3				
1.053000000000000e-1	1.710000000000000e-3	1.710000000000000e-3				
1.047000000000000e-1	1.678000000000000e-3	1.678000000000000e-3				
1.042000000000000e-1	1.647000000000000e-3	1.647000000000000e-3				
1.037000000000000e-1	1.617000000000000e-3	1.617000000000000e-3				
1.032000000000000e-1	1.587000000000000e-3	1.587000000000000e-3				
1.027000000000000e-1	1.558000000000000e-3	1.558000000000000e-3				
1.022000000000000e-1	1.529000000000000e-3	1.529000000000000e-3				
1.017000000000000e-1	1.501000000000000e-3	1.501000000000000e-3				
1.011000000000000e-1	1.473000000000000e-3	1.473000000000000e-3				
1.006000000000000e-1	1.446000000000000e-3	1.446000000000000e-3				
1.001000000000000e-1	1.419000000000000e-3	1.419000000000000e-3				
9.964000000000000e-2	1.393000000000000e-3	1.393000000000000e-3				
9.914000000000000e-2	1.367000000000000e-3	1.367000000000000e-3				
9.865000000000000e-2	1.342000000000000e-3	1.342000000000000e-3				
9.816000000000000e-2	1.317000000000000e-3	1.317000000000000e-3				
9.767000000000000e-2	1.293000000000000e-3	1.293000000000000e-3				
9.718000000000000e-2	1.269000000000000e-3	1.269000000000000e-3				
9.670000000000000e-2	1.245000000000000e-3	1.245000000000000e-3				
9.622000000000000e-2	1.222000000000000e-3	1.222000000000000e-3				
9.574000000000000e-2	1.200000000000000e-3	1.200000000000000e-3				
9.526000000000000e-2	1.177000000000000e-3	1.177000000000000e-3				
9.478000000000000e-2	1.156000000000000e-3	1.156000000000000e-3				
9.431000000000000e-2	1.134000000000000e-3	1.134000000000000e-3				
9.384000000000000e-2	1.113000000000000e-3	1.113000000000000e-3				
9.337000000000000e-2	1.093000000000000e-3	1.093000000000000e-3				
9.291000000000000e-2	1.073000000000000e-3	1.073000000000000e-3				
9.244000000000000e-2	1.053000000000000e-3	1.053000000000000e-3				
9.198000000000000e-2	1.033000000000000e-3	1.033000000000000e-3				
9.146000000000000e-2	1.012000000000000e-3	1.012000000000000e-3				
9.101000000000000e-2	9.930000000000000e-4	0.0000000000000000				
9.058000000000000e-2	9.759000000000000e-4	0.0000000000000000				
9.016000000000000e-2	9.590000000000000e-4	0.0000000000000000				
8.971000000000000e-2	9.413000000000000e-4	0.0000000000000000				
8.926000000000000e-2	9.239000000000000e-4	0.0000000000000000				
8.882000000000000e-2	9.068000000000000e-4	0.0000000000000000				
8.838000000000000e-2	8.901000000000000e-4	0.0000000000000000				
8.794000000000000e-2	8.736000000000000e-4	0.0000000000000000				
8.750000000000000e-2	8.575000000000000e-4	0.0000000000000000				
8.706000000000000e-2	8.416000000000000e-4	0.0000000000000000				
8.663000000000000e-2	8.261000000000000e-4	0.0000000000000000				
8.619000000000000e-2	8.108000000000000e-4	0.0000000000000000				
8.576000000000000e-2	7.958000000000000e-4	0.0000000000000000				
8.534000000000000e-2	7.811000000000000e-4	0.0000000000000000				
8.491000000000000e-2	7.667000000000000e-4	0.0000000000000000				
8.449000000000000e-2	7.525000000000000e-4	0.0000000000000000				
8.407000000000000e-2	7.386000000000000e-4	0.0000000000000000				
8.365000000000000e-2	7.249000000000000e-4	0.0000000000000000				
8.323000000000000e-2	7.115000000000000e-4	0.0000000000000000				
8.282000000000000e-2	6.983999999999999e-4	0.0000000000000000				
8.240000000000000e-2	6.855000000000000e-4	0.0000000000000000				
8.199000000000000e-2	6.728000000000000e-4	0.0000000000000000				
8.158000000000000e-2	6.604000000000000e-4	0.0000000000000000				
8.118000000000000e-2	6.482000000000000e-4	0.0000000000000000				
8.077000000000000e-2	6.361999999999999e-4	0.0000000000000000				
8.037000000000000e-2	6.244000000000000e-4	0.0000000000000000				
7.997000000000000e-2	6.129000000000000e-4	0.0000000000000000				
7.957000000000000e-2	6.016000000000000e-4	0.0000000000000000				
7.917000000000000e-2	5.904000000000000e-4	0.0000000000000000				
7.878000000000000e-2	5.795000000000001e-4	0.0000000000000000				
7.838000000000000e-2	5.687999999999999e-4	0.0000000000000000				
7.799000000000000e-2	5.583000000000000e-4	0.0000000000000000				
7.760000000000000e-2	5.480000000000000e-4	0.0000000000000000				
7.722000000000000e-2	5.379000000000000e-4	0.0000000000000000				
7.683000000000000e-2	5.279000000000000e-4	0.0000000000000000				
7.645000000000000e-2	5.182000000000000e-4	0.0000000000000000				
7.607000000000000e-2	5.086000000000000e-4	0.0000000000000000				
7.569000000000000e-2	4.992000000000000e-4	0.0000000000000000				
7.531000000000000e-2	4.900000000000000e-4	0.0000000000000000				
7.494000000000000e-2	4.809000000000000e-4	0.0000000000000000				
7.456000000000000e-2	4.720000000000000e-4	0.0000000000000000				
7.419000000000000e-2	4.633000000000000e-4	0.0000000000000000				
7.382000000000000e-2	4.547000000000000e-4	0.0000000000000000				
7.345000000000000e-2	4.463000000000000e-4	0.0000000000000000				
7.309000000000000e-2	4.381000000000000e-4	0.0000000000000000				
7.272000000000000e-2	4.300000000000000e-4	0.0000000000000000				
7.236000000000000e-2	4.220000000000000e-4	0.0000000000000000				
7.199999999999999e-2	4.142000000000000e-4	0.0000000000000000				
7.163999999999999e-2	4.066000000000000e-4	0.0000000000000000				
7.128000000000000e-2	3.991000000000000e-4	0.0000000000000000				
7.093000000000001e-2	3.917000000000000e-4	0.0000000000000000				
7.056999999999999e-2	3.845000000000000e-4	0.0000000000000000				
7.022000000000001e-2	3.773000000000000e-4	0.0000000000000000				
6.987000000000000e-2	3.704000000000000e-4	0.0000000000000000				
6.952000000000000e-2	3.635000000000000e-4	0.0000000000000000				
6.918000000000001e-2	3.568000000000000e-4	0.0000000000000000				
6.883000000000000e-2	3.502000000000000e-4	0.0000000000000000				
6.848999999999999e-2	3.437000000000000e-4	0.0000000000000000				
6.815000000000000e-2	3.374000000000000e-4	0.0000000000000000				
6.780999999999999e-2	3.312000000000000e-4	0.0000000000000000				
6.747000000000000e-2	3.250000000000000e-4	0.0000000000000000				
6.712999999999999e-2	3.190000000000000e-4	0.0000000000000000				
6.680000000000000e-2	3.131000000000000e-4	0.0000000000000000				
6.646000000000001e-2	3.073000000000000e-4	0.0000000000000000				
6.612999999999999e-2	3.017000000000000e-4	0.0000000000000000				
6.580000000000000e-2	2.961000000000000e-4	0.0000000000000000				
6.547000000000000e-2	2.906000000000000e-4	0.0000000000000000				
6.515000000000000e-2	2.852000000000000e-4	0.0000000000000000				
6.482000000000000e-2	2.800000000000000e-4	0.0000000000000000				
6.450000000000000e-2	2.748000000000000e-4	0.0000000000000000				
6.418000000000000e-2	2.697000000000000e-4	0.0000000000000000				
6.386000000000000e-2	2.647000000000000e-4	0.0000000000000000				
6.354000000000000e-2	2.598000000000000e-4	0.0000000000000000				
6.322000000000000e-2	2.550000000000000e-4	0.0000000000000000				
6.290999999999999e-2	2.503000000000000e-4	0.0000000000000000				
6.259000000000001e-2	2.457000000000000e-4	0.0000000000000000				
6.228000000000000e-2	2.412000000000000e-4	0.0000000000000000				
6.197000000000000e-2	2.367000000000000e-4	0.0000000000000000				
6.166000000000000e-2	2.323000000000000e-4	0.0000000000000000				
6.135000000000000e-2	2.280000000000000e-4	0.0000000000000000				
6.105000000000000e-2	2.238000000000000e-4	0.0000000000000000				
6.074000000000000e-2	2.197000000000000e-4	0.0000000000000000				
6.044000000000000e-2	2.156000000000000e-4	0.0000000000000000				
6.014000000000000e-2	2.116000000000000e-4	0.0000000000000000				
5.984000000000000e-2	2.077000000000000e-4	0.0000000000000000				
5.954000000000000e-2	2.039000000000000e-4	0.0000000000000000				
5.924000000000000e-2	2.001000000000000e-4	0.0000000000000000				
5.895000000000000e-2	1.964000000000000e-4	0.0000000000000000				
5.866000000000000e-2	1.928000000000000e-4	0.0000000000000000				
5.836000000000000e-2	1.892000000000000e-4	0.0000000000000000				
5.807000000000000e-2	1.857000000000000e-4	0.0000000000000000				
5.778000000000000e-2	1.823000000000000e-4	0.0000000000000000				
5.749000000000000e-2	1.789000000000000e-4	0.0000000000000000				
5.721000000000000e-2	1.756000000000000e-4	0.0000000000000000				
5.692000000000000e-2	1.724000000000000e-4	0.0000000000000000				
5.664000000000000e-2	1.692000000000000e-4	0.0000000000000000				
5.636000000000000e-2	1.661000000000000e-4	0.0000000000000000				
5.608000000000000e-2	1.630000000000000e-4	0.0000000000000000				
5.580000000000000e-2	1.600000000000000e-4	0.0000000000000000				
5.552000000000000e-2	1.570000000000000e-4	0.0000000000000000				
5.524000000000000e-2	1.541000000000000e-4	0.0000000000000000				
5.496000000000000e-2	1.513000000000000e-4	0.0000000000000000				
5.469000000000000e-2	1.485000000000000e-4	0.0000000000000000				
5.442000000000000e-2	1.457000000000000e-4	0.0000000000000000				
5.415000000000000e-2	1.430000000000000e-4	0.0000000000000000				
5.388000000000000e-2	1.404000000000000e-4	0.0000000000000000				
5.361000000000000e-2	1.378000000000000e-4	0.0000000000000000				
5.334000000000000e-2	1.353000000000000e-4	0.0000000000000000				
5.307000000000000e-2	1.328000000000000e-4	0.0000000000000000				
5.281000000000000e-2	1.303000000000000e-4	0.0000000000000000				
5.255000000000000e-2	1.279000000000000e-4	0.0000000000000000				
5.228000000000000e-2	1.255000000000000e-4	0.0000000000000000				
5.202000000000000e-2	1.232000000000000e-4	0.0000000000000000				
5.176000000000000e-2	1.209000000000000e-4	0.0000000000000000				
5.151000000000000e-2	1.187000000000000e-4	0.0000000000000000				
5.125000000000000e-2	1.165000000000000e-4	0.0000000000000000				
5.099000000000000e-2	1.143000000000000e-4	0.0000000000000000				
5.074000000000000e-2	1.122000000000000e-4	0.0000000000000000				
5.049000000000000e-2	1.102000000000000e-4	0.0000000000000000				
5.023000000000000e-2	1.081000000000000e-4	0.0000000000000000				
4.998000000000000e-2	1.061000000000000e-4	0.0000000000000000				
4.974000000000000e-2	1.042000000000000e-4	0.0000000000000000				
4.949000000000000e-2	1.022000000000000e-4	0.0000000000000000				
4.924000000000000e-2	1.003000000000000e-4	0.0000000000000000				
4.899000000000000e-2	9.849000000000000e-5	0.0000000000000000				
4.875000000000000e-2	9.667000000000000e-5	0.0000000000000000				
4.851000000000000e-2	9.489000000000000e-5	0.0000000000000000				
4.827000000000000e-2	9.313000000000000e-5	0.0000000000000000				
4.802000000000000e-2	9.141000000000000e-5	0.0000000000000000				
4.779000000000000e-2	8.972000000000000e-5	0.0000000000000000				
4.755000000000000e-2	8.806000000000000e-5	0.0000000000000000				
4.731000000000000e-2	8.644000000000000e-5	0.0000000000000000				
4.707000000000000e-2	8.484000000000000e-5	0.0000000000000000				
4.684000000000000e-2	8.327000000000000e-5	0.0000000000000000				
4.661000000000000e-2	8.173000000000000e-5	0.0000000000000000				
4.637000000000000e-2	8.022000000000000e-5	0.0000000000000000				
4.614000000000000e-2	7.874000000000000e-5	0.0000000000000000				
4.591000000000000e-2	7.728000000000000e-5	0.0000000000000000				
4.568000000000000e-2	7.586000000000000e-5	0.0000000000000000				
4.546000000000000e-2	7.445000000000000e-5	0.0000000000000000				
4.523000000000000e-2	7.308000000000000e-5	0.0000000000000000				
4.500000000000000e-2	7.173000000000001e-5	0.0000000000000000				
4.478000000000000e-2	7.040000000000000e-5	0.0000000000000000				
4.456000000000000e-2	6.910000000000000e-5	0.0000000000000000				
4.433000000000000e-2	6.782000000000000e-5	0.0000000000000000				
4.411000000000000e-2	6.656999999999999e-5	0.0000000000000000				
4.389000000000000e-2	6.533999999999999e-5	0.0000000000000000				
4.367000000000000e-2	6.413000000000000e-5	0.0000000000000000				
4.346000000000000e-2	6.295000000000000e-5	0.0000000000000000				
4.324000000000000e-2	6.177999999999999e-5	0.0000000000000000				
4.302000000000000e-2	6.064000000000000e-5	0.0000000000000000				
4.281000000000000e-2	5.952000000000000e-5	0.0000000000000000				
4.260000000000000e-2	5.842000000000000e-5	0.0000000000000000				
4.238000000000000e-2	5.734000000000000e-5	0.0000000000000000				
4.217000000000000e-2	5.628000000000000e-5	0.0000000000000000				
4.196000000000000e-2	5.524000000000000e-5	0.0000000000000000				
4.175000000000000e-2	5.422000000000000e-5	0.0000000000000000				
4.154000000000000e-2	5.322000000000000e-5	0.0000000000000000				
4.134000000000000e-2	5.223000000000000e-5	0.0000000000000000				
4.113000000000000e-2	5.127000000000000e-5	0.0000000000000000				
4.093000000000000e-2	5.032000000000000e-5	0.0000000000000000				
4.072000000000000e-2	4.939000000000000e-5	0.0000000000000000				
4.052000000000000e-2	4.848000000000000e-5	0.0000000000000000				
4.032000000000000e-2	4.758000000000000e-5	0.0000000000000000				
4.012000000000000e-2	4.670000000000000e-5	0.0000000000000000				
3.992000000000000e-2	4.584000000000000e-5	0.0000000000000000				
3.972000000000000e-2	4.499000000000000e-5	0.0000000000000000				
3.952000000000000e-2	4.416000000000000e-5	0.0000000000000000				
3.932000000000000e-2	4.334000000000000e-5	0.0000000000000000				
3.912000000000000e-2	4.254000000000000e-5	0.0000000000000000				
3.893000000000000e-2	4.176000000000000e-5	0.0000000000000000				
3.874000000000000e-2	4.099000000000000e-5	0.0000000000000000				
3.854000000000000e-2	4.023000000000000e-5	0.0000000000000000				
3.835000000000000e-2	3.948000000000000e-5	0.0000000000000000				
3.816000000000000e-2	3.875000000000000e-5	0.0000000000000000				
3.797000000000000e-2	3.804000000000000e-5	0.0000000000000000				
3.778000000000000e-2	3.734000000000000e-5	0.0000000000000000				
3.759000000000000e-2	3.665000000000000e-5	0.0000000000000000				
3.740000000000000e-2	3.597000000000000e-5	0.0000000000000000				
