VAR1	nFn/Hb=1448.8	nFn	VAR4	VAR5	VAR6	VAR7	VAR8
8.040000000000000e-1	9.790000000000000e-3	1.420000000000000e+1	1.420000000000000e+1	1.423000000000000e+1			
8.120000000000000e-1	8.820000000000000e-3	1.270000000000000e+1	1.270000000000000e+1	1.281000000000000e+1			
8.190000000000000e-1	7.930000000000000e-3	1.150000000000000e+1	1.150000000000000e+1	1.152000000000000e+1			
8.260000000000000e-1	7.130000000000000e-3	1.030000000000000e+1	1.030000000000000e+1	1.035000000000000e+1			
8.340000000000000e-1	6.390000000000000e-3	9.240000000000000e+0	9.240000000000000e+0	9.287000000000002e+0			
8.410000000000000e-1	5.730000000000000e-3	8.280000000000000e+0	8.280000000000000e+0	8.325000000000000e+0			
8.490000000000000e-1	5.130000000000000e-3	7.420000000000000e+0	7.420000000000000e+0	7.455000000000000e+0			
8.570000000000000e-1	4.590000000000000e-3	6.630000000000000e+0	6.630000000000000e+0	6.668000000000000e+0			
8.640000000000000e-1	4.100000000000000e-3	5.930000000000000e+0	5.930000000000000e+0	5.958000000000000e+0			
8.720000000000000e-1	3.660000000000000e-3	5.290000000000000e+0	5.290000000000000e+0	5.318000000000000e+0			
8.800000000000000e-1	3.260000000000000e-3	4.720000000000000e+0	4.720000000000000e+0	4.741000000000000e+0			
8.880000000000000e-1	8.600000000000000e-1	1.240000000000000e+3	1.240000000000000e+3	1.015000000000000e+1			
8.960000000000000e-1	2.590000000000000e-3	3.740000000000000e+0	3.740000000000000e+0	3.755000000000000e+0			
9.000000000000000e-1	2.420000000000000e-3	3.500000000000000e+0	3.500000000000000e+0	3.517000000000000e+0			
9.010000000000000e-1	2.390000000000000e-3	3.450000000000000e+0	3.450000000000000e+0	3.472000000000000e+0			
9.020000000000000e-1	2.360000000000000e-3	3.410000000000000e+0	3.410000000000000e+0	3.427000000000000e+0			
9.030000000000000e-1	2.330000000000000e-3	3.370000000000000e+0	3.370000000000000e+0	3.382000000000000e+0			
9.040000000000000e-1	2.300000000000000e-3	3.320000000000000e+0	3.320000000000000e+0	3.338000000000000e+0			
9.050000000000000e-1	2.270000000000000e-3	3.280000000000000e+0	3.280000000000000e+0	3.295000000000000e+0			
9.060000000000000e-1	2.240000000000000e-3	3.240000000000000e+0	3.240000000000000e+0	3.252000000000000e+0			
9.070000000000000e-1	2.210000000000000e-3	3.190000000000000e+0	3.190000000000000e+0	3.209000000000000e+0			
9.080000000000000e-1	2.180000000000000e-3	3.150000000000000e+0	3.150000000000000e+0	3.167000000000000e+0			
9.090000000000000e-1	2.150000000000000e-3	3.110000000000000e+0	3.110000000000000e+0	3.126000000000000e+0			
9.090000000000000e-1	2.120000000000000e-3	3.070000000000000e+0	3.070000000000000e+0	3.085000000000000e+0			
9.100000000000000e-1	2.100000000000000e-3	3.030000000000000e+0	3.030000000000000e+0	3.045000000000000e+0			
9.110000000000000e-1	2.070000000000000e-3	2.990000000000000e+0	2.990000000000000e+0	3.005000000000000e+0			
9.120000000000000e-1	2.040000000000000e-3	2.950000000000000e+0	2.950000000000000e+0	2.965000000000000e+0			
9.130000000000000e-1	2.010000000000000e-3	2.910000000000000e+0	2.910000000000000e+0	2.926000000000000e+0			
9.140000000000000e-1	1.990000000000000e-3	2.870000000000000e+0	2.870000000000000e+0	2.888000000000000e+0			
9.150000000000000e-1	1.960000000000000e-3	2.840000000000000e+0	2.840000000000000e+0	2.850000000000000e+0			
9.160000000000000e-1	1.940000000000000e-3	2.800000000000000e+0	2.800000000000000e+0	2.812000000000000e+0			
9.170000000000000e-1	1.910000000000000e-3	2.760000000000000e+0	2.760000000000000e+0	2.775000000000000e+0			
9.180000000000000e-1	1.890000000000000e-3	2.720000000000000e+0	2.720000000000000e+0	2.738000000000000e+0			
9.180000000000000e-1	1.860000000000000e-3	2.690000000000000e+0	2.690000000000000e+0	2.702000000000000e+0			
9.190000000000000e-1	1.840000000000000e-3	2.650000000000000e+0	2.650000000000000e+0	2.666000000000000e+0			
9.200000000000000e-1	1.810000000000000e-3	2.620000000000000e+0	2.620000000000000e+0	2.631000000000000e+0			
9.210000000000000e-1	1.790000000000000e-3	2.580000000000000e+0	2.580000000000000e+0	2.596000000000000e+0			
9.220000000000000e-1	1.760000000000000e-3	2.550000000000000e+0	2.550000000000000e+0	2.562000000000000e+0			
9.230000000000000e-1	1.740000000000000e-3	2.510000000000000e+0	2.510000000000000e+0	2.527000000000000e+0			
9.240000000000000e-1	1.720000000000000e-3	2.480000000000000e+0	2.480000000000000e+0	2.494000000000000e+0			
9.250000000000000e-1	1.690000000000000e-3	2.450000000000000e+0	2.450000000000000e+0	2.461000000000000e+0			
9.260000000000000e-1	1.670000000000000e-3	2.420000000000000e+0	2.420000000000000e+0	2.428000000000000e+0			
9.270000000000000e-1	1.650000000000000e-3	2.380000000000000e+0	2.380000000000000e+0	2.395000000000000e+0			
9.280000000000000e-1	1.630000000000000e-3	2.350000000000000e+0	2.350000000000000e+0	2.363000000000000e+0			
9.290000000000000e-1	1.610000000000000e-3	2.320000000000000e+0	2.320000000000000e+0	2.332000000000000e+0			
9.290000000000000e-1	1.580000000000000e-3	2.290000000000000e+0	2.290000000000000e+0	2.300000000000000e+0			
9.300000000000000e-1	1.560000000000000e-3	2.260000000000000e+0	2.260000000000000e+0	2.270000000000000e+0			
9.310000000000000e-1	1.540000000000000e-3	2.230000000000000e+0	2.230000000000000e+0	2.239000000000000e+0			
9.320000000000000e-1	1.520000000000000e-3	2.200000000000000e+0	2.200000000000000e+0	2.209000000000000e+0			
9.330000000000000e-1	1.500000000000000e-3	2.170000000000000e+0	2.170000000000000e+0	2.179000000000000e+0			
9.340000000000000e-1	1.480000000000000e-3	2.140000000000000e+0	2.140000000000000e+0	2.150000000000000e+0			
9.350000000000000e-1	1.460000000000000e-3	2.110000000000000e+0	2.110000000000000e+0	2.121000000000000e+0			
9.360000000000000e-1	1.440000000000000e-3	2.080000000000000e+0	2.080000000000000e+0	2.092000000000000e+0			
9.370000000000000e-1	6.800000000000001e-1	9.820000000000000e+2	9.820000000000000e+2	2.064000000000000e+0			
9.380000000000000e-1	1.400000000000000e-3	2.030000000000000e+0	2.030000000000000e+0	6.439000000000000e+0			
9.390000000000000e-1	1.380000000000000e-3	2.000000000000000e+0	2.000000000000000e+0	2.008000000000000e+0			
9.400000000000000e-1	1.360000000000000e-3	1.970000000000000e+0	1.970000000000000e+0	1.981000000000000e+0			
9.410000000000000e-1	1.350000000000000e-3	1.940000000000000e+0	1.940000000000000e+0	1.954000000000000e+0			
9.420000000000000e-1	1.330000000000000e-3	1.920000000000000e+0	1.920000000000000e+0	1.928000000000000e+0			
9.420000000000000e-1	1.310000000000000e-3	1.890000000000000e+0	1.890000000000000e+0	1.902000000000000e+0			
9.430000000000000e-1	1.290000000000000e-3	1.870000000000000e+0	1.870000000000000e+0	1.876000000000000e+0			
9.440000000000000e-1	1.270000000000000e-3	1.840000000000000e+0	1.840000000000000e+0	1.850000000000000e+0			
9.450000000000000e-1	1.260000000000000e-3	1.820000000000000e+0	1.820000000000000e+0	1.825000000000000e+0			
9.460000000000000e-1	1.240000000000000e-3	1.790000000000000e+0	1.790000000000000e+0	1.800000000000000e+0			
9.470000000000000e-1	1.220000000000000e-3	1.770000000000000e+0	1.770000000000000e+0	1.775000000000000e+0			
9.480000000000000e-1	1.210000000000000e-3	1.740000000000000e+0	1.740000000000000e+0	1.751000000000000e+0			
9.490000000000000e-1	1.190000000000000e-3	1.720000000000000e+0	1.720000000000000e+0	1.727000000000000e+0			
9.500000000000000e-1	1.170000000000000e-3	1.700000000000000e+0	1.700000000000000e+0	1.703000000000000e+0			
9.510000000000000e-1	1.160000000000000e-3	1.670000000000000e+0	1.670000000000000e+0	1.680000000000000e+0			
9.520000000000000e-1	1.140000000000000e-3	1.650000000000000e+0	1.650000000000000e+0	1.657000000000000e+0			
9.530000000000000e-1	1.130000000000000e-3	1.630000000000000e+0	1.630000000000000e+0	1.634000000000000e+0			
9.540000000000000e-1	1.110000000000000e-3	1.600000000000000e+0	1.600000000000000e+0	1.612000000000000e+0			
9.550000000000000e-1	1.090000000000000e-3	1.580000000000000e+0	1.580000000000000e+0	1.589000000000000e+0			
9.560000000000000e-1	1.080000000000000e-3	1.560000000000000e+0	1.560000000000000e+0	1.567000000000000e+0			
9.570000000000000e-1	1.060000000000000e-3	1.540000000000000e+0	1.540000000000000e+0	1.546000000000000e+0			
9.580000000000000e-1	1.050000000000000e-3	1.520000000000000e+0	1.520000000000000e+0	1.524000000000000e+0			
9.590000000000000e-1	1.040000000000000e-3	1.500000000000000e+0	1.500000000000000e+0	1.503000000000000e+0			
9.590000000000000e-1	6.820000000000001e-1	9.850000000000000e+2	9.850000000000000e+2	1.482000000000000e+0			
9.600000000000000e-1	1.010000000000000e-3	1.450000000000000e+0	1.450000000000000e+0	6.201000000000000e+0			
9.610000000000000e-1	9.920000000000000e-4	1.430000000000000e+0	1.430000000000000e+0	1.441000000000000e+0			
9.620000000000000e-1	9.790000000000000e-4	1.410000000000000e+0	1.410000000000000e+0	1.421000000000000e+0			
9.630000000000000e-1	9.650000000000000e-4	1.390000000000000e+0	1.390000000000000e+0	1.402000000000000e+0			
9.640000000000000e-1	9.520000000000000e-4	1.380000000000000e+0	1.380000000000000e+0	1.382000000000000e+0			
9.650000000000000e-1	9.380000000000000e-4	1.360000000000000e+0	1.360000000000000e+0	1.363000000000000e+0			
9.660000000000000e-1	9.250000000000000e-4	1.340000000000000e+0	1.340000000000000e+0	1.344000000000000e+0			
9.670000000000000e-1	9.120000000000000e-4	1.320000000000000e+0	1.320000000000000e+0	1.325000000000000e+0			
9.680000000000000e-1	9.000000000000000e-4	1.300000000000000e+0	1.300000000000000e+0	1.306000000000000e+0			
9.690000000000000e-1	8.870000000000000e-4	1.280000000000000e+0	1.280000000000000e+0	1.288000000000000e+0			
9.700000000000000e-1	8.750000000000000e-4	1.260000000000000e+0	1.260000000000000e+0	1.270000000000000e+0			
9.710000000000000e-1	8.620000000000000e-4	1.250000000000000e+0	1.250000000000000e+0	1.252000000000000e+0			
9.720000000000000e-1	6.939999999999999e-1	1.000000000000000e+3	1.000000000000000e+3	5.872000000000000e+0			
9.730000000000000e-1	8.380000000000000e-4	1.210000000000000e+0	1.210000000000000e+0	1.217000000000000e+0			
9.740000000000000e-1	8.260000000000000e-4	1.190000000000000e+0	1.190000000000000e+0	1.200000000000000e+0			
9.750000000000000e-1	8.150000000000000e-4	1.180000000000000e+0	1.180000000000000e+0	1.183000000000000e+0			
9.760000000000000e-1	8.030000000000000e-4	1.160000000000000e+0	1.160000000000000e+0	1.166000000000000e+0			
9.770000000000000e-1	7.920000000000000e-4	1.140000000000000e+0	1.140000000000000e+0	1.150000000000000e+0			
9.780000000000000e-1	7.810000000000000e-4	1.130000000000000e+0	1.130000000000000e+0	1.134000000000000e+0			
9.790000000000000e-1	6.909999999999999e-1	9.990000000000000e+2	9.990000000000000e+2	1.118000000000000e+0			
9.800000000000000e-1	7.580000000000000e-4	1.100000000000000e+0	1.100000000000000e+0	5.606000000000000e+0			
9.810000000000000e-1	7.480000000000000e-4	1.080000000000000e+0	1.080000000000000e+0	1.086000000000000e+0			
9.820000000000000e-1	7.370000000000000e-4	1.070000000000000e+0	1.070000000000000e+0	1.071000000000000e+0			
9.830000000000000e-1	7.270000000000000e-4	1.050000000000000e+0	1.050000000000000e+0	1.055000000000000e+0			
9.840000000000000e-1	6.999999999999999e-1	1.010000000000000e+3	1.010000000000000e+3	1.040000000000000e+0			
9.850000000000000e-1	7.060000000000000e-4	1.020000000000000e+0	1.020000000000000e+0	5.406000000000000e+0			
9.850000000000000e-1	7.000000000000000e-4	1.010000000000000e+0	1.010000000000000e+0	1.016000000000000e+0			
9.850000000000000e-1	6.970000000000000e-4	1.010000000000000e+0	1.010000000000000e+0	1.012000000000000e+0			
9.860000000000000e-1	6.930000000000000e-4	1.000000000000000e+0	1.000000000000000e+0	1.007000000000000e+0			
9.860000000000000e-1	6.910000000000000e-4	9.980000000000000e-1	9.980000000000000e-1	1.003000000000000e+0			
9.860000000000000e-1	6.880000000000000e-4	9.940000000000000e-1	9.940000000000000e-1	9.987000000000000e-1			
9.870000000000000e-1	6.849999999999999e-4	9.890000000000000e-1	9.890000000000000e-1	9.943000000000000e-1			
9.870000000000000e-1	6.820000000000000e-4	9.850000000000000e-1	9.850000000000000e-1	9.900000000000000e-1			
9.870000000000000e-1	7.070000000000000e-1	1.020000000000000e+3	1.020000000000000e+3	9.858000000000000e-1			
9.880000000000000e-1	6.759999999999999e-4	9.770000000000000e-1	9.770000000000000e-1	9.815000000000000e-1			
9.880000000000000e-1	6.730000000000000e-4	9.720000000000000e-1	9.720000000000000e-1	5.213000000000000e+0			
9.880000000000000e-1	6.700000000000000e-4	9.680000000000000e-1	9.680000000000000e-1	9.730000000000000e-1			
9.880000000000000e-1	6.669999999999999e-4	9.640000000000000e-1	9.640000000000000e-1	9.688000000000000e-1			
9.890000000000000e-1	6.640000000000000e-4	9.600000000000000e-1	9.600000000000000e-1	9.646000000000000e-1			
9.890000000000000e-1	6.610000000000000e-4	9.560000000000000e-1	9.560000000000000e-1	9.604000000000000e-1			
9.890000000000000e-1	6.579999999999999e-4	9.510000000000000e-1	9.510000000000000e-1	9.563000000000000e-1			
9.900000000000000e-1	7.060000000000000e-1	1.020000000000000e+3	1.020000000000000e+3	9.521000000000000e-1			
9.900000000000000e-1	6.530000000000001e-4	9.430000000000000e-1	9.430000000000000e-1	4.969000000000000e+0			
9.900000000000000e-1	6.500000000000000e-4	9.390000000000000e-1	9.390000000000000e-1	9.439000000000000e-1			
9.900000000000000e-1	6.470000000000000e-4	9.350000000000000e-1	9.350000000000000e-1	9.398000000000000e-1			
9.910000000000000e-1	6.440000000000001e-4	9.310000000000000e-1	9.310000000000000e-1	9.357000000000000e-1			
9.910000000000000e-1	6.410000000000000e-4	9.270000000000000e-1	9.270000000000000e-1	9.316000000000000e-1			
9.910000000000000e-1	7.060000000000000e-1	1.020000000000000e+3	1.020000000000000e+3	9.276000000000000e-1			
9.920000000000000e-1	6.359999999999999e-4	9.190000000000000e-1	9.190000000000000e-1	4.726000000000000e+0			
9.920000000000000e-1	6.330000000000000e-4	9.150000000000000e-1	9.150000000000000e-1	9.195000000000000e-1			
9.920000000000000e-1	6.300000000000000e-4	9.110000000000000e-1	9.110000000000000e-1	9.156000000000000e-1			
9.930000000000000e-1	7.019999999999999e-1	1.010000000000000e+3	1.010000000000000e+3	9.116000000000000e-1			
9.930000000000000e-1	6.250000000000000e-4	9.030000000000000e-1	9.030000000000000e-1	9.076000000000000e-1			
9.930000000000000e-1	6.220000000000001e-4	8.990000000000000e-1	8.990000000000000e-1	4.453000000000000e+0			
9.930000000000000e-1	6.959999999999999e-1	1.010000000000000e+3	1.010000000000000e+3	8.997000000000000e-1			
9.940000000000000e-1	6.170000000000000e-4	8.910000000000000e-1	8.910000000000000e-1	8.958000000000000e-1			
9.940000000000000e-1	6.140000000000000e-4	8.870000000000000e-1	8.870000000000000e-1	4.163000000000000e+0			
9.940000000000000e-1	6.889999999999999e-1	9.960000000000000e+2	9.960000000000000e+2	8.880000000000000e-1			
9.950000000000000e-1	6.089999999999999e-4	8.800000000000000e-1	8.800000000000000e-1	8.841000000000000e-1			
9.950000000000000e-1	6.780000000000001e-1	9.800000000000000e+2	9.800000000000000e+2	3.817000000000000e+0			
9.950000000000000e-1	6.030000000000000e-4	8.720000000000000e-1	8.720000000000000e-1	8.764000000000000e-1			
9.950000000000000e-1	6.740000000000001e-1	9.740000000000000e+2	9.740000000000000e+2	3.560000000000000e+0			
9.960000000000000e-1	5.980000000000000e-4	8.640000000000000e-1	8.640000000000000e-1	8.688000000000000e-1			
9.960000000000000e-1	6.700000000000000e-1	9.690000000000000e+2	9.690000000000000e+2	8.650000000000000e-1			
9.960000000000000e-1	6.660000000000000e-1	9.630000000000000e+2	9.630000000000000e+2	8.612000000000000e-1			
9.970000000000000e-1	6.620000000000000e-1	9.560000000000000e+2	9.560000000000000e+2	8.575000000000000e-1			
9.970000000000000e-1	6.570000000000000e-1	9.490000000000000e+2	9.490000000000000e+2	8.537000000000000e-1			
9.970000000000000e-1	6.520000000000000e-1	9.420000000000000e+2	9.420000000000000e+2	8.500000000000000e-1			
9.980000000000000e-1	6.460000000000000e-1	9.340000000000000e+2	9.340000000000000e+2	8.463000000000000e-1			
9.980000000000000e-1	6.410000000000000e-1	9.260000000000000e+2	9.260000000000000e+2	8.426000000000000e-1			
9.980000000000000e-1	6.350000000000000e-1	9.180000000000000e+2	9.180000000000000e+2	8.389000000000000e-1			
9.980000000000000e-1	6.300000000000000e-1	9.100000000000000e+2	9.100000000000000e+2	8.352000000000000e-1			
9.990000000000000e-1	5.730000000000001e-4	8.270000000000000e-1	8.270000000000000e-1	8.316000000000000e-1			
9.990000000000000e-1	5.689999999999999e-4	8.220000000000000e-1	8.220000000000000e-1	8.279000000000000e-1			
9.990000000000000e-1	1.180000000000000e-9	1.710000000000000e-6	1.710000000000000e-6	8.243000000000000e-1			
1.000000000000000e+0	3.180000000000000e-10	4.599999999999999e-7	4.599999999999999e-7	4.544000000000000e-5			
1.000000000000000e+0	3.180000000000000e-10	4.590000000000000e-7	4.590000000000000e-7	1.692000000000000e-6			
1.000000000000000e+0	3.170000000000000e-10	4.569999999999999e-7	4.569999999999999e-7	4.498000000000000e-7			
1.000000000000000e+0	3.160000000000000e-10	4.560000000000000e-7	4.560000000000000e-7	4.484000000000000e-7			
1.000000000000000e+0	3.150000000000000e-10	4.549999999999999e-7	4.549999999999999e-7	4.470000000000000e-7			
1.000000000000000e+0	3.140000000000000e-10	4.529999999999999e-7	4.529999999999999e-7	4.456999999999999e-7			
1.000000000000000e+0	3.130000000000000e-10	4.520000000000000e-7	4.520000000000000e-7	4.442999999999999e-7			
1.000000000000000e+0	3.120000000000000e-10	4.499999999999999e-7	4.499999999999999e-7	4.428999999999999e-7			
1.000000000000000e+0	3.110000000000000e-10	4.490000000000000e-7	4.490000000000000e-7	4.414999999999999e-7			
1.000000000000000e+0	3.100000000000000e-10	4.479999999999999e-7	4.479999999999999e-7	4.401999999999999e-7			
1.000000000000000e+0	3.090000000000000e-10	4.459999999999999e-7	4.459999999999999e-7	4.387999999999999e-7			
1.000000000000000e+0	3.080000000000000e-10	4.449999999999999e-7	4.449999999999999e-7	4.374999999999999e-7			
1.000000000000000e+0	3.070000000000000e-10	4.440000000000000e-7	4.440000000000000e-7	4.360999999999999e-7			
1.000000000000000e+0	3.060000000000000e-10	4.420000000000000e-7	4.420000000000000e-7	4.348000000000000e-7			
1.000000000000000e+0	3.050000000000000e-10	4.409999999999999e-7	4.409999999999999e-7	4.334000000000000e-7			
