  20190923 # magic number
########################################################################
#
# Ionization potentials of all ions of all natural elements.
#
# Description of the columns:
#
# column 1 : element number (H = 1, He = 2, etc.)
# column 2 : charge before ionization (neutral = 0, etc)
# column 3 : ionization potential in cm^-1
# column 4 : uncertainty in ionization potential in cm^-1; 0, if unknown
# column 5 : literature reference, see bottom of file
# column 6 : spectrum of the ion before ionization
# column 7 : configuration of the ion after ionization
#
########################################################################
 25  11 2536000         5000            # L7185                Mn XII     	'Mn XIII (3p 2P*<1/2>)'
 25  12 2771000         6000            # L7185                Mn XIII    	'Mn XIV (3s2 1S<0>)'
 25  13 3250000         2000            # L7185                Mn XIV     	'Mn XV (3s 2S<1/2>)'
 25  14 3509900         60              # L11770               Mn XV      	'Mn XVI (2p6 1S<0>)'
 25  15 9144100         4900            # L11770               Mn XVI     	'Mn XVII (2p5 2P*<3/2>)'
 25  16 9872800         12400           # L11770               Mn XVII    	'Mn XVIII (2p4 3P<2>)'
 25  17 10649000        20000           # L11770               Mn XVIII   	'Mn XIX (2p3 4S*<3/2>)'
 25  18 11541000        18000           # L11770               Mn XIX     	'Mn XX (2p2 3P<0>)'
 25  19 12398500        6700            # L11770               Mn XX      	'Mn XXI (2p 2P*<1/2>)'
 25  20 13253400        5800            # L11770               Mn XXI     	'Mn XXII (2s2 1S<0>)'
 25  21 14426800        5000            # L11770               Mn XXII    	'Mn XXIII (2s 2S<1/2>)'
 25  22 15162200        60              # L16264c99            Mn XXIII   	'Mn XXIV (1s2 1S<0>)'
 25  23 65659877        8               # L12128               Mn XXIV    	'Mn XXV (1s 2S<1/2>)'
 25  24 69137430        20              # L7188                Mn XXV     	''
 26   0 63737.704       0.010           # L7743c109            Fe I       	'Fe II (3d6.4s 6D<9/2>)'
 26   1 130655.4        0.4             # L18349               Fe II      	'Fe III (3d6 5D<4>)'
 26   2 247220          100             # L7185,L1171          Fe III     	'Fe IV (3d5 6S<5/2>)'
 26   3 442900          300             # L17209               Fe IV      	'Fe V (3d4 5D<0>)'
 26   4 604900          1200            # L7185,L241           Fe V       	'Fe VI (3d3 4F<3/2>)'
 26   5 798370          120             # L17209               Fe VI      	'Fe VII (3d2 3F<2>)'
 26   6 1008000         100             # L7185,L5267          Fe VII     	'Fe VIII (3d 2D<3/2>)'
 26   7 1218380         100             # L7185                Fe VIII    	'Fe IX (3p6 1S<0>)'
 26   8 1884000         3000            # L7185                Fe IX      	'Fe X (3p5 2P*<3/2>)'
 26   9 2114000         1000            # L7185                Fe X       	'Fe XI (3p4 3P<2>)'
 26  10 2346000         3100            # L11770               Fe XI      	'Fe XII (3p3 4S*<3/2>)'
 26  11 2668200         4800            # L11770               Fe XII     	'Fe XIII (3p2 3P<0>)'
 26  12 2912000         6000            # L7185                Fe XIII    	'Fe XIV (3p 2P*<1/2>)'
 26  13 3163000         6000            # L7185                Fe XIV     	'Fe XV (3s2 1S<0>)'
 26  14 3679500         4000            # L17943               Fe XV      	'Fe XVI (3s 2S<1/2>)'
 26  15 3946570         110             # L11770               Fe XVI     	'Fe XVII (2p6 1S<0>)'
 26  16 10184000        5300            # L11770               Fe XVII    	'Fe XVIII (2p5 2P*<3/2>)'
 26  17 10951200        15600           # L11770               Fe XVIII   	'Fe XIX (2p4 3P<2>)'
 26  18 11772000        28000           # L11770               Fe XIX     	'Fe XX (2p3 4S*<3/2>)'
 26  19 12708000        4000            # L7185                Fe XX      	'Fe XXI (2p2 3P<0>)'
 26  20 13606800        7700            # L11770               Fe XXI     	'Fe XXII (2p 2P*<1/2>)'
 26  21 14505300        6300            # L11770               Fe XXII    	'Fe XXIII (2s2 1S<0>)'
 26  22 15731400        14600           # L11770               Fe XXIII   	'Fe XXIV (2s 2S<1/2>)'
 26  23 16500160        60              # L16264c99            Fe XXIV    	'Fe XXV (1s2 1S<0>)'
 26  24 71204137        9               # L12128               Fe XXV     	'Fe XXVI (1s 2S<1/2>)'
 26  25 74829550        20              # L7188                Fe XXVI    	''
 27   0 63564.6         1.0             # L10545               Co I       	'Co II (3d8 3F<4>)'
 27   1 137795          10              # L7185,L2115          Co II      	'Co III (3d7 4F<9/2>)'
 27   2 270200          500             # L7185,L17500         Co III     	'Co IV (3d6 5D<4>)'
 27   3 413500          800             # L7185,L241           Co IV      	'Co V (3d5 6S<5/2>)'
 27   4 641200          1600            # L7185,L241           Co V       	'Co VI (3d4 5D<0>)'
 27   5 822700          1600            # L7185,L241           Co VI      	'Co VII (3d3 4F<3/2>)'
 27   6 1040000         4000            # L7185,L241c99        Co VII     	'Co VIII (3d2 3F<2>)'
 27   7 1273000         5000            # L7185                Co VIII    	'Co IX (3d 2D<3/2>)'
 27   8 1501300         2000            # L7185                Co IX      	'Co X (3p6 1S<0>)'
 27   9 2221000         3000            # L7185                Co X       	'Co XI (3p5 2P*<3/2>)'
 27  10 2462610         1880            # L11770               Co XI      	'Co XII (3p4 3P<2>)'
 27  11 2711200         3400            # L11770               Co XII     	'Co XIII (3p3 4S*<3/2>)'
 27  12 3053200         5300            # L11770               Co XIII    	'Co XIV (3p2 3P<0>)'
 27  13 3306600         7900            # L11770               Co XIV     	'Co XV (3p 2P*<1/2>)'
 27  14 3557500         11100           # L11770               Co XV      	'Co XVI (3s2 1S<0>)'
 27  15 4129200         500             # L7185                Co XVI     	'Co XVII (3s 2S<1/2>)'
 27  16 4408530         120             # L11770c98            Co XVII    	'Co XVIII (2p6 1S<0>)'
 27  17 11269000        4000            # L7185                Co XVIII   	'Co XIX (2p5 2P*<3/2>)'
 27  18 12135000        10000           # L7185                Co XIX     	'Co XX (2p4 3P<2>)'
 27  19 12950000        30000           # L11770               Co XX      	'Co XXI (2p3 4S*<3/2>)'
 27  20 13903000        28000           # L11770               Co XXI     	'Co XXII (2p2 3P<0>)'
 27  21 14872600        9000            # L11770               Co XXII    	'Co XXIII (2p 2P*<1/2>)'
 27  22 15815200        6800            # L11770               Co XXIII   	'Co XXIV (2s2 1S<0>)'
 27  23 17094200        15600           # L11770               Co XXIV    	'Co XXV (2s 2S<1/2>)'
 27  24 17896440        60              # L16264c99            Co XXV     	'Co XXVI (1s2 1S<0>)'
 27  25 76979030        10              # L12128               Co XXVI    	'Co XXVII (1s 2S<1/2>)'
 27  26 80753210        30              # L7188                Co XXVII   	''
 28   0 61619.77        0.14            # L12369               Ni I       	'Ni II (3d9 2D<5/2>)'
 28   1 146541.56       0.20            # L7185,L897           Ni II      	'Ni III (3d8 3F<4>)'
 28   2 283800          150             # L11049               Ni III     	'Ni IV (3d7 4F<9/2>)'
 28   3 443000          2000            # L7185,L241           Ni IV      	'Ni V (3d6 5D<4>)'
 28   4 613500          500             # L7185                Ni V       	'Ni VI (3d5 6S<5/2>)'
 28   5 871000          8000            # L7185,L241c99        Ni VI      	'Ni VII (3d4 5D<0>)'
 28   6 1065000         16000           # L8672c99             Ni VII     	'Ni VIII (3d3 4F<3/2>)'
 28   7 1307000         17000           # L8672c99             Ni VIII    	'Ni IX (3d2 3F<2>)'
 28   8 1558000         4000            # L241c99              Ni IX      	'Ni X (3d 2D<3/2>)'
 28   9 1812000         4000            # L7185,L241c99        Ni X       	'Ni XI (3p6 1S<0>)'
 28  10 2577200         5300            # L11770               Ni XI      	'Ni XII (3p5 2P*<3/2>)'
 28  11 2836060         2360            # L11770               Ni XII     	'Ni XIII (3p4 3P<2>)'
 28  12 3101600         3800            # L11770               Ni XIII    	'Ni XIV (3p3 4S*<3/2>)'
 28  13 3462700         6200            # L11770               Ni XIV     	'Ni XV (3p2 3P<0>)'
 28  14 3732400         8900            # L11770               Ni XV      	'Ni XVI (3p 2P*<1/2>)'
 28  15 3995400         13600           # L11770               Ni XVI     	'Ni XVII (3s2 1S<0>)'
 28  16 4606000         1000            # L7185                Ni XVII    	'Ni XVIII (3s 2S<1/2>)'
 28  17 4895950         150             # L11770               Ni XVIII   	'Ni XIX (2p6 1S<0>)'
 28  18 12429400        6400            # L11770               Ni XIX     	'Ni XX (2p5 2P*<3/2>)'
 28  19 13274000        22000           # L11770               Ni XX      	'Ni XXI (2p4 3P<2>)'
 28  20 14183000        33000           # L11770               Ni XXI     	'Ni XXII (2p3 4S*<3/2>)'
 28  21 15166000        38000           # L11770               Ni XXII    	'Ni XXIII (2p2 3P<0>)'
 28  22 16196300        10800           # L11770               Ni XXIII   	'Ni XXIV (2p 2P*<1/2>)'
 28  23 17183300        7400            # L11770               Ni XXIV    	'Ni XXV (2s2 1S<0>)'
 28  24 18515300        16600           # L11770               Ni XXV     	'Ni XXVI (2s 2S<1/2>)'
 28  25 19351330        60              # L16264c99            Ni XXVI    	'Ni XXVII (1s2 1S<0>)'
 28  26 82985464        11              # L12128               Ni XXVII   	'Ni XXVIII (1s 2S<1/2>)'
 28  27 86909350        30              # L7188                Ni XXVIII  	''
 29   0 62317.46        0.03            # L14897               Cu I       	'Cu II (3d10 1S<0>)'
 29   1 163669.2        0.5             # L869,L19804          Cu II      	'Cu III (3d9 2D<5/2>)'
 29   2 297140          100             # L10559,L2987         Cu III     	'Cu IV (3d8 3F<4>)'
 29   3 462800          400             # L10559,L5144         Cu IV      	'Cu V (3d7 4F<9/2>)'
 29   4 644000          6000            # L10559,L241          Cu V       	'Cu VI (3d6 5D<4>)'
 29   5 831000          8000            # L10559,L241          Cu VI      	'Cu VII (3d5 6S<5/2>)'
 29   6 1121000         10000           # L10559,L241c99       Cu VII     	'Cu VIII (3d4 5D<0>)'
 29   7 1339000         17000           # L8672c99             Cu VIII    	'Cu IX (3d3 4F<3/2>)'
 29   8 1597000         18000           # L8672c99             Cu IX      	'Cu X (3d2 3F<2>)'
 29   9 1873000         4000            # L241c99              Cu X       	'Cu XI (3d 2D<3/2>)'
 29  10 2140000         2000            # L10559               Cu XI      	'Cu XII (3p6 1S<0>)'
 29  11 2960300         7200            # L11770               Cu XII     	'Cu XIII (3p5 2P*<3/2>)'
 29  12 3234100         2600            # L11770               Cu XIII    	'Cu XIV (3p4 3P<2>)'
 29  13 3516900         4800            # L11770               Cu XIV     	'Cu XV (3p3 4S*<3/2>)'
 29  14 3896700         6900            # L11770               Cu XV      	'Cu XVI (3p2 3P<0>)'
 29  15 4183600         10000           # L11770               Cu XVI     	'Cu XVII (3p 2P*<1/2>)'
 29  16 4458300         16900           # L11770               Cu XVII    	'Cu XVIII (3s2 1S<0>)'
 29  17 5101300         5200            # L11770               Cu XVIII   	'Cu XIX (3s 2S<1/2>)'
 29  18 5408820         160             # L11770               Cu XIX     	'Cu XX (2p6 1S<0>)'
 29  19 13635000        6900            # L11770               Cu XX      	'Cu XXI (2p5 2P*<3/2>)'
 29  20 14518000        25000           # L11770               Cu XXI     	'Cu XXII (2p4 3P<2>)'
 29  21 15472000        35000           # L11770               Cu XXII    	'Cu XXIII (2p3 4S*<3/2>)'
 29  22 16484000        50000           # L11770               Cu XXIII   	'Cu XXIV (2p2 3P<0>)'
 29  23 17578300        12300           # L11770               Cu XXIV    	'Cu XXV (2p 2P*<1/2>)'
 29  24 18610000        8000            # L11770               Cu XXV     	'Cu XXVI (2s2 1S<0>)'
 29  25 19995200        17600           # L11770               Cu XXVI    	'Cu XXVII (2s 2S<1/2>)'
 29  26 20865190        60              # L16264c99            Cu XXVII   	'Cu XXVIII (1s2 1S<0>)'
 29  27 89224526        13              # L12128               Cu XXVIII  	'Cu XXIX (1s 2S<1/2>)'
 29  28 93299090        30              # L7188                Cu XXIX    	''
 30   0 75769.31        0.05            # L13951               Zn I       	'Zn II (4s 2S<1/2>)'
 30   1 144892.6        2.0             # L9171,L640           Zn II      	'Zn III (3d10 1S<0>)'
 30   2 320390          1               # L9171,L65            Zn III     	'Zn IV (3d9 2D<5/2>)'
 30   3 480490          150             # L9171,L6389          Zn IV      	'Zn V (3d8 3F<4>)'
 30   4 666000          7000            # L9171,L241           Zn V       	'Zn VI (3d7 4F<9/2>)'
 30   5 871000          8000            # L9171,L241           Zn VI      	'Zn VII (3d6 5D<4>)'
 30   6 1080000         10000           # L9171,L241           Zn VII     	'Zn VIII (3d5 6S<5/2>)'
 30   7 1403000         14000           # L9171,L241c99        Zn VIII    	'Zn IX (3d4 5D<0>)'
 30   8 1637000         16000           # L9171,L241           Zn IX      	'Zn X (3d3 4F<3/2>)'
 30   9 1920000         18000           # L8672c99             Zn X       	'Zn XI (3d2 3F<2>)'
 30  10 2213000         4000            # L241c99              Zn XI      	'Zn XII (3d 2D<3/2>)'
 30  11 2507000         8000            # L9171                Zn XII     	'Zn XIII (3p6 1S<0>)'
 30  12 3368100         9700            # L11770               Zn XIII    	'Zn XIV (3p5 2P*<3/2>)'
 30  13 3656700         2700            # L11770               Zn XIV     	'Zn XV (3p4 3P<2>)'
 30  14 3957200         5100            # L11770               Zn XV      	'Zn XVI (3p3 4S*<3/2>)'
 30  15 4355300         8300            # L11770               Zn XVI     	'Zn XVII (3p2 3P<0>)'
 30  16 4660100         10600           # L11770               Zn XVII    	'Zn XVIII (3p 2P*<1/2>)'
 30  17 4946300         19400           # L11770               Zn XVIII   	'Zn XIX (3s2 1S<0>)'
 30  18 5625800         5700            # L11770               Zn XIX     	'Zn XX (3s 2S<1/2>)'
 30  19 5947260         170             # L11770               Zn XX      	'Zn XXI (2p6 1S<0>)'
 30  20 14895800        7800            # L11770               Zn XXI     	'Zn XXII (2p5 2P*<3/2>)'
 30  21 15817000        27000           # L11770               Zn XXII    	'Zn XXIII (2p4 3P<2>)'
 30  22 16816000        37000           # L11770               Zn XXIII   	'Zn XXIV (2p3 4S*<3/2>)'
 30  23 17858000        62000           # L11770               Zn XXIV    	'Zn XXV (2p2 3P<0>)'
 30  24 19018700        13300           # L11770               Zn XXV     	'Zn XXVI (2p 2P*<1/2>)'
 30  25 20095000        9000            # L11770               Zn XXVI    	'Zn XXVII (2s2 1S<0>)'
 30  26 21534000        20000           # L11770               Zn XXVII   	'Zn XXVIII (2s 2S<1/2>)'
 30  27 22438310        60              # L16264c99            Zn XXVIII  	'Zn XXIX (1s2 1S<0>)'
 30  28 95697194        15              # L12128               Zn XXIX    	'Zn XXX (1s 2S<1/2>)'
 30  29 99923450        40              # L7188                Zn XXX     	''
 31   0 48387.634       0.010           # L5566                Ga I       	'Ga II (4s2 1S<0>)'
 31   1 165465.8        1.0             # L6473                Ga II      	'Ga III (4s 2S<1/2>)'
 31   2 247820          2               # L6636                Ga III     	'Ga IV (3d10 1S<0>)'
 31   3 510070          70              # L12180,L17779        Ga IV      	'Ga V (3d9 2D<5/2>)'
 31   4 693700          1000            # L12180               Ga V       	'Ga VI (3d8 3F<4>)'
 31   5 909000          9000            # L12180               Ga VI      	'Ga VII (3d7 4F<9/2>)'
 31   6 1136000         11000           # L12180               Ga VII     	'Ga VIII (3d6 5D<4>)'
