 ================================================
       I  NZ  NE  ISLP  ILV        E(RYD)      NP
 ================================================
       1   3   2   100    1  -5.53159E+00      55
  2.119620E+00 7.012E-02
  2.199720E+00 6.184E-02
  2.282250E+00 5.453E-02
  2.367250E+00 4.808E-02
  2.454780E+00 4.239E-02
  2.544880E+00 3.737E-02
  2.637610E+00 3.294E-02
  2.736408E+00 2.940E-02
  2.838338E+00 2.589E-02
  2.943485E+00 2.279E-02
  3.051938E+00 2.007E-02
  3.163786E+00 1.767E-02
  3.279118E+00 1.555E-02
  3.398027E+00 1.369E-02
  3.520611E+00 1.205E-02
  3.646963E+00 1.061E-02
  3.777186E+00 9.334E-03
  3.911382E+00 8.215E-03
  4.049652E+00 7.229E-03
  4.192108E+00 6.362E-03
      13   3   2   111    3  -2.48196E-01      62
  2.151380E-01 1.408E+01
  2.234030E-01 1.294E+01
  2.316670E-01 1.191E+01
  2.399310E-01 1.100E+01
  2.481560E-01 1.018E+01
  2.610840E-01 9.052E+00
  2.746280E-01 8.047E+00
  2.888090E-01 7.153E+00
  3.036530E-01 6.357E+00
  3.191850E-01 5.648E+00
  3.354310E-01 5.018E+00
  3.524170E-01 4.457E+00
  3.701710E-01 3.958E+00
  3.887190E-01 3.514E+00
  4.080910E-01 3.120E+00
  4.283160E-01 2.769E+00
  4.494230E-01 2.457E+00
  4.714420E-01 2.180E+00
  4.944040E-01 1.934E+00
  5.183410E-01 1.715E+00
  5.432860E-01 1.521E+00
  5.692710E-01 1.349E+00
  5.963300E-01 1.195E+00
  6.244980E-01 1.060E+00
  6.538080E-01 9.390E-01
  6.842990E-01 8.319E-01
  7.160040E-01 7.370E-01
  7.489620E-01 6.528E-01
  7.832110E-01 5.781E-01
  8.187890E-01 5.119E-01
  8.557350E-01 4.531E-01
  8.940900E-01 4.011E-01
  9.338930E-01 3.550E-01
  9.751870E-01 3.141E-01
  1.018010E+00 2.779E-01
  1.062420E+00 2.458E-01
  1.108440E+00 2.174E-01
  1.156120E+00 1.923E-01
  1.205520E+00 1.700E-01
  1.256670E+00 1.503E-01
  1.309620E+00 1.329E-01
  1.364420E+00 1.174E-01
  1.421120E+00 1.038E-01
  1.479770E+00 9.171E-02
  1.540410E+00 8.102E-02
  1.603100E+00 7.157E-02
  1.667890E+00 6.322E-02
  1.734830E+00 5.583E-02
  1.803980E+00 4.930E-02
  1.875380E+00 4.353E-02
  1.949100E+00 3.843E-02
  2.025190E+00 3.392E-02
  2.103700E+00 2.994E-02
  2.184700E+00 2.642E-02
  2.268240E+00 2.331E-02
  2.354390E+00 2.057E-02
  2.443190E+00 1.814E-02
  2.538748E+00 1.636E-02
  2.637552E+00 1.442E-02
  2.739700E+00 1.271E-02
  2.845289E+00 1.120E-02
  2.954420E+00 9.868E-03
      14   3   2   111    4  -1.59078E-01      63
  1.260200E-01 2.356E+01
  1.342840E-01 2.052E+01
  1.425490E-01 1.801E+01
  1.508130E-01 1.591E+01
  1.590380E-01 1.415E+01
  1.674410E-01 1.260E+01
  1.762720E-01 1.122E+01
  1.855490E-01 9.992E+00
  1.952920E-01 8.895E+00
  2.055210E-01 7.917E+00
  2.162570E-01 7.045E+00
  2.275210E-01 6.268E+00
